shared name
HMGA1 (FI) NUP62
HMGA1 (FI) HMGA2
PCDHB16 (FI) PCDHGA7
PCDHB16 (FI) PCDHGA8
PCDHB16 (FI) PCDHGA5
PCDHB16 (FI) PCDHGA6
PCDHB16 (FI) PCDHGB6
PCDHB16 (FI) PCDHGB7
PCDHB16 (FI) PCDHGA1
PCDHB16 (FI) PCDHGB4
PCDHB16 (FI) PCDHGC4
PCDHB16 (FI) PCDHGC5
PCDHB16 (FI) PCDHGB1
PCDHB16 (FI) PCDHGB2
PCDHB16 (FI) PCDHB3
PCDHB16 (FI) PCDHB4
PCDHB16 (FI) PCDHGC3
PCDHB16 (FI) PCDHB2
PCDHB16 (FI) PCDHB7
PCDHB16 (FI) PCDHB8
PCDHB16 (FI) PCDHB5
PCDHB16 (FI) PCDHB6
PCDHB16 (FI) PCDHGA11
PCDHB16 (FI) PCDHGA12
PCDHB16 (FI) PCDHB9
PCDHB16 (FI) PCDHGA10
PCDHB15 (FI) PCDHB3
PCDHB15 (FI) PCDHB6
PCDHB15 (FI) PCDHB2
PCDHB15 (FI) PCDHB4
PCDHB15 (FI) PCDHB7
PCDHB15 (FI) PCDHGA10
PCDHB15 (FI) PCDHB5
PCDHB15 (FI) PCDHB8
PCDHB15 (FI) PCDHGB4
PCDHB15 (FI) PCDHGB7
PCDHB15 (FI) PCDHGA11
PCDHB15 (FI) PCDHGA12
PCDHB15 (FI) PCDHGB2
PCDHB15 (FI) PCDHGC5
PCDHB15 (FI) PCDHGB6
PCDHB15 (FI) PCDHGB1
PCDHB15 (FI) PCDHGA8
PCDHB15 (FI) PCDHGA7
PCDHB15 (FI) PCDHGC4
PCDHB15 (FI) PCDHGC3
PCDHB15 (FI) PCDHGA5
PCDHB15 (FI) PCDHGA2
PCDHB15 (FI) PCDHGA3
PCDHB15 (FI) PCDHGA6
PCDHB14 (FI) PCDHGA1
PCDHB14 (FI) PCDHGA3
PCDHB15 (FI) PCDHGA1
PCDHB15 (FI) PCDHB16
PCDHB14 (FI) PCDHGA7
PCDHB14 (FI) PCDHGA6
PCDHB14 (FI) PCDHGA2
PCDHB14 (FI) PCDHGA5
PCDHB14 (FI) PCDHGC5
PCDHB14 (FI) PCDHGC4
PCDHB14 (FI) PCDHGA8
PCDHB14 (FI) PCDHGC3
PCDHB14 (FI) PCDHGB4
PCDHB14 (FI) PCDHGB6
PCDHB14 (FI) PCDHGB2
PCDHB14 (FI) PCDHGB1
PCDHB14 (FI) PCDHB15
PCDHB14 (FI) PCDHB2
PCDHB14 (FI) PCDHGB7
PCDHB14 (FI) PCDHB16
PCDHB14 (FI) PCDHB7
PCDHB14 (FI) PCDHB4
PCDHB14 (FI) PCDHB3
PCDHB14 (FI) PCDHB6
PCDHB14 (FI) PCDHB9
PCDHB14 (FI) PCDHGA10
PCDHB14 (FI) PCDHB5
PCDHB14 (FI) PCDHB8
UBE2NL (FI) UBE2V1
UBE2NL (FI) UBE2V2
PCDHB14 (FI) PCDHGA12
PCDHB14 (FI) PCDHGA11
MNAT1 (FI) UBA52
MNAT1 (FI) POLD4
MNAT1 (FI) SUPT4H1
MNAT1 (FI) SUPT16H
MNAT1 (FI) POLD1
MNAT1 (FI) SUPT5H
MNAT1 (FI) POLD3
MNAT1 (FI) POLD2
MNAT1 (FI) XAB2
MNAT1 (FI) TBP
MNAT1 (FI) SUPT6H
MNAT1 (FI) RUNX1
MNAT1 (FI) XPC
MNAT1 (FI) XPA
MNAT1 (FI) UBC
MNAT1 (FI) UBB
MNAT1 (FI) RASGRF1
MNAT1 (FI) NCBP2
MNAT1 (FI) PRPF19
MNAT1 (FI) TTF1
MNAT1 (FI) RPS27A
MNAT1 (FI) TAL1
MNAT1 (FI) NCBP1
MNAT1 (FI) TCF3
MNAT1 (FI) TAF2
MNAT1 (FI) TAF1
MNAT1 (FI) TAF4
MNAT1 (FI) TAF3
MNAT1 (FI) TAF5
MNAT1 (FI) TAF9
MNAT1 (FI) TAF7
MNAT1 (FI) TAF6
MNAT1 (FI) RFC3
MNAT1 (FI) RFC4
MNAT1 (FI) USP7
MNAT1 (FI) UBTF
MNAT1 (FI) RFC2
MNAT1 (FI) RBX1
MNAT1 (FI) RFC5
MNAT1 (FI) RFC1
MNAT1 (FI) RPA3
MNAT1 (FI) RPA1
MNAT1 (FI) RNMT
MNAT1 (FI) RRN3
MNAT1 (FI) RARA
MNAT1 (FI) RTF1
MNAT1 (FI) RPA2
MNAT1 (FI) RARG
MNAT1 (FI) RAD23B
MNAT1 (FI) SSRP1
MNAT1 (FI) PCNA
MNAT1 (FI) PAF1
MNAT1 (FI) RNGTT
MNAT1 (FI) ZNF830
MNAT1 (FI) POLK
MNAT1 (FI) PPIE
MNAT1 (FI) POLR1D
MNAT1 (FI) POLR1E
MNAT1 (FI) TCF12
MNAT1 (FI) TCEA1
MNAT1 (FI) POLR1A
MNAT1 (FI) POLR2G
MNAT1 (FI) POLR1B
MNAT1 (FI) POLR1C
MNAT1 (FI) POLR2F
MNAT1 (FI) POLR2C
MNAT1 (FI) POLR2H
MNAT1 (FI) POLR2E
MNAT1 (FI) POLR2B
MNAT1 (FI) POLR2K
MNAT1 (FI) POLR2D
MNAT1 (FI) POLR2A
MNAT1 (FI) POLR2J
MNAT1 (FI) XRCC1
MNAT1 (FI) POLR2L
MNAT1 (FI) POLR2I
MNAT1 (FI) TAF1L
MNAT1 (FI) TAF13
MNAT1 (FI) TAF9B
MNAT1 (FI) TAF1D
MNAT1 (FI) TAF10
MNAT1 (FI) TAF15
MNAT1 (FI) TAF12
MNAT1 (FI) TAF11
MNAT1 (FI) TAF1A
MNAT1 (FI) TAF4B
MNAT1 (FI) TAF1C
MNAT1 (FI) TAF1B
ITGBL1 (FI) TLN1
ITGBL1 (FI) VCL
MNAT1 (FI) PARP1
ITGBL1 (FI) LIMS1
ITGBL1 (FI) PTK2B
ITGBL1 (FI) PARVB
ITGBL1 (FI) NTN4
ITGBL1 (FI) PTK2
ITGBL1 (FI) LAMB2
ITGBL1 (FI) LAMB3
ITGBL1 (FI) PARVA
ITGBL1 (FI) LAMB4
ITGBL1 (FI) LAMA3
ITGBL1 (FI) LAMA4
ITGBL1 (FI) LAMB1
ITGBL1 (FI) LAMA5
ITGBL1 (FI) LAMC3
ITGBL1 (FI) LAMC1
ITGBL1 (FI) LAMA1
ITGBL1 (FI) LAMA2
ACTN4 (FI) COL8A2
ACTN4 (FI) COL9A1
ITGBL1 (FI) LAMC2
ACTN4 (FI) COL8A1
ACTN4 (FI) UCHL5
ACTN4 (FI) LAMA2
ACTN4 (FI) COL9A2
ACTN4 (FI) COL9A3
ACTN4 (FI) LAMA5
ACTN4 (FI) LAMA1
ACTN4 (FI) LAMA3
ACTN4 (FI) LAMA4
ACTN4 (FI) LAMC3
ACTN4 (FI) LAMB3
ACTN4 (FI) LAMC1
ACTN4 (FI) LAMC2
ACTN4 (FI) LAMB2
ACTN4 (FI) COL4A1
ACTN4 (FI) LAMB4
ACTN4 (FI) LAMB1
ACTN4 (FI) COL4A4
ACTN4 (FI) COL4A5
ACTN4 (FI) COL4A2
ACTN4 (FI) COL4A3
ACTN4 (FI) COL5A2
ACTN4 (FI) COL5A3
ACTN4 (FI) COL4A6
ACTN4 (FI) COL5A1
ACTN4 (FI) COL6A3
ACTN4 (FI) MICALL2
ACTN4 (FI) COL6A1
ACTN4 (FI) COL6A2
ACTN4 (FI) COL2A1
ACTN4 (FI) COL3A1
ACTN4 (FI) COL1A1
ACTN4 (FI) COL1A2
ACTN4 (FI) TSG101
ACTN4 (FI) PARVA
ACTN4 (FI) NTN4
ACTN4 (FI) NOS2
ACTN4 (FI) CSK
ACTN4 (FI) FN1
ACTN4 (FI) PARVB
ACTN4 (FI) TRIM3
ACTN4 (FI) LMO7
ACTN4 (FI) SPTAN1
ACTN4 (FI) MYH9
ACTN4 (FI) IQGAP1
ACTN4 (FI) CTNNA3
ACTN4 (FI) CTNNB1
ACTN4 (FI) CTNNA2
ACTN4 (FI) CTNNA1
ACTN4 (FI) ZYX
ACTN4 (FI) COL27A1
ACTN4 (FI) VCL
ACTN4 (FI) VCP
ACTN4 (FI) COL16A1
ACTN4 (FI) COL15A1
ACTN4 (FI) COL20A1
ACTN4 (FI) MAGI1
ACTN4 (FI) COL14A1
ACTN4 (FI) COL11A2
ACTN4 (FI) COL17A1
ACTN4 (FI) COL13A1
ACTN4 (FI) COL10A1
ACTN4 (FI) ITGB1
ACTN4 (FI) COL11A1
ACTN4 (FI) COL12A1
ACTN4 (FI) ITGB6
ACTN4 (FI) ITGB3
ACTN4 (FI) ITGB2
ACTN4 (FI) ITGB5
ACTN4 (FI) ITGAM
ACTN4 (FI) ITGAD
ACTN4 (FI) ITGB4
ACTN4 (FI) ITGAL
ACTN4 (FI) ITGA9
ACTN4 (FI) ITGA6
ACTN4 (FI) ITGAE
ACTN4 (FI) ITGA8
ACTN4 (FI) ITGB7
ACTN4 (FI) ITGAV
ACTN4 (FI) ITGA7
ACTN4 (FI) ITGAX
ACTN4 (FI) ITGA4
ACTN4 (FI) ITGA5
ACTN4 (FI) ITGB8
ACTN4 (FI) ITGA1
ACTN4 (FI) JAK2
ACTN4 (FI) PIKFYVE
ACTN4 (FI) ITGA2
ACTN4 (FI) ITGA3
ACTN4 (FI) ILF2
ACTN4 (FI) HNRNPD
ACTN4 (FI) CAPZA1
ACTN4 (FI) ILF3
ACTN4 (FI) PIP5K1A
ACTN4 (FI) BCAR1
ACTN4 (FI) PIP5K1C
ACTN4 (FI) PIP5K1B
ACTN4 (FI) PDLIM1
ACTN4 (FI) PIP4K2A
ACTN4 (FI) LIMS1
ACTN4 (FI) PDLIM7
ACTN4 (FI) FLNA
ACTN4 (FI) FLNB
ACTN4 (FI) PIP4K2B
ACTN4 (FI) PIP4K2C
ACTN4 (FI) NPHS1
ACTN4 (FI) CRKL
ACTN4 (FI) DMBT1
ACTN4 (FI) RAB5A
ACTN4 (FI) TRIM21
ACTN4 (FI) HNRNPAB
ACTN4 (FI) ATG16L1
ACTN4 (FI) SSX2IP
ACTN4 (FI) TNS1
ACTN4 (FI) TLN1
ACTN4 (FI) PIK3CA
ACTN4 (FI) PIK3R1
ACTN4 (FI) HDAC2
ACTN4 (FI) RHOA
ACTN4 (FI) TJP1
ACTN4 (FI) NOLC1
ACTN4 (FI) PTK2B
ACTN4 (FI) MYO1C
ACTN4 (FI) RAC1
ACTN4 (FI) RPS3
ACTN4 (FI) USP6NL
ACTN4 (FI) PTK2
ACTN4 (FI) MYO1B
ACTN4 (FI) CAPN1
ACTN4 (FI) ITGA10
ACTN4 (FI) ITGBL1
ACTN4 (FI) ITGA2B
ACTN4 (FI) ITGA11
TTBK2 (FI) TUBB
TTBK2 (FI) TUBG1
TTBK2 (FI) TUBA1A
TTBK2 (FI) TUBA4A
ZNF658 (FI) ZNF93
ZNF658 (FI) ZSCAN10
TTBK2 (FI) YWHAG
TTBK2 (FI) YWHAE
ZNF658 (FI) ZNF770
ZNF658 (FI) ZNF746
ZNF658 (FI) ZNF668
ZNF658 (FI) ZNF780B
ZNF658 (FI) ZNF808
PDIA6 (FI) PFDN5
ZNF658 (FI) ZNF782
ZNF658 (FI) ZNF786
PCDHA9 (FI) PCDHB2
PCDHA9 (FI) PCDHB1
PDIA6 (FI) PPIB
PDIA6 (FI) PDILT
PCDHA9 (FI) PCDHB6
PCDHA9 (FI) PCDHB5
PCDHA9 (FI) PCDHB4
PCDHA9 (FI) PCDHB3
PCDHA9 (FI) PCDHGA10
PCDHA9 (FI) PCDHGA11
PCDHA9 (FI) PCDHB8
PCDHA9 (FI) PCDHB7
PCDHA9 (FI) PCDHGC4
PCDHA9 (FI) PCDHGC3
PCDHA9 (FI) PCDHGA12
PCDHA9 (FI) PCDHGC5
PCDHA9 (FI) PCDHGB5
PCDHA9 (FI) PCDHGB4
PCDHA9 (FI) PCDHGB7
PCDHA9 (FI) PCDHGB6
PCDHA9 (FI) PCDHGA8
PCDHA9 (FI) PCDHGA7
PCDHA9 (FI) PCDHGB2
PCDHA9 (FI) PCDHGB1
PCDHA9 (FI) PCDHGA4
PCDHA9 (FI) PCDHGA3
PCDHA9 (FI) PCDHGA6
PCDHA9 (FI) PCDHGA5
PCDHA9 (FI) PCDHB16
PCDHA9 (FI) PCDHB15
PCDHA9 (FI) PCDHGA2
PCDHA9 (FI) PCDHGA1
PCDHA9 (FI) PCDHB12
PCDHA9 (FI) PCDHB11
PCDHA9 (FI) PCDHB14
PCDHA9 (FI) PCDHB13
PCDHA9 (FI) PCDHAC1
PDIA5 (FI) PDILT
PCDHA9 (FI) PCDHB10
PCDHA9 (FI) PCDHAC2
PDIA4 (FI) TXNDC5
PDIA4 (FI) TBCB
PDIA5 (FI) PDIA6
PDIA4 (FI) TMX1
PDIA4 (FI) SDF2L1
PDIA4 (FI) PPP1R2
PDIA4 (FI) SIL1
PDIA4 (FI) PPIB
PDIA4 (FI) UGGT1
PDIA4 (FI) PDILT
PDIA4 (FI) YWHAE
PDIA4 (FI) YWHAH
PCDHA8 (FI) PCDHA9
PCDHA8 (FI) PCDHB8
PDIA4 (FI) PDIA6
PDIA4 (FI) PDIA5
PCDHA8 (FI) PCDHB1
PCDHA8 (FI) PCDHB6
PCDHA8 (FI) PCDHB2
PCDHA8 (FI) PCDHB3
PCDHA8 (FI) PCDHB5
PCDHA8 (FI) PCDHGA10
PCDHA8 (FI) PCDHB7
PCDHA8 (FI) PCDHB4
PCDHA8 (FI) PCDHGA1
PCDHA8 (FI) PCDHGA2
PCDHA8 (FI) PCDHGA12
PCDHA8 (FI) PCDHGA11
PCDHA8 (FI) PCDHGA5
PCDHA8 (FI) PCDHGA6
PCDHA8 (FI) PCDHGA3
PCDHA8 (FI) PCDHGA8
PCDHA8 (FI) PCDHGC4
PCDHA8 (FI) PCDHGC5
PCDHA8 (FI) PCDHGA7
PCDHA8 (FI) PCDHGC3
PCDHA8 (FI) PCDHGB4
PCDHA8 (FI) PCDHGB6
PCDHA8 (FI) PCDHGB1
PCDHA8 (FI) PCDHGB2
PCDHA8 (FI) PCDHAC2
PCDHA8 (FI) PCDHB15
PCDHA8 (FI) PCDHGB7
PCDHA8 (FI) PCDHAC1
PCDHA8 (FI) PCDHB12
PCDHA8 (FI) PCDHB13
PCDHA8 (FI) PCDHB16
PCDHA8 (FI) PCDHB11
SCN5A (FI) SPTB
SCN5A (FI) SPTA1
PCDHA8 (FI) PCDHB14
PCDHA8 (FI) PCDHB10
SCN5A (FI) SPTBN2
SCN5A (FI) SPTBN1
SCN5A (FI) SNTA1
SCN5A (FI) SPTAN1
GAR1 (FI) PIF1
GAR1 (FI) RTEL1
SCN5A (FI) SPTBN5
SCN5A (FI) SPTBN4
GAR1 (FI) NAF1
GAR1 (FI) TINF2
GAR1 (FI) TERF2IP
GAR1 (FI) NHP2
GAR1 (FI) TERF2
GAR1 (FI) TERF1
GAR1 (FI) KRR1
GAR1 (FI) NOP10
GAR1 (FI) TERT
GAR1 (FI) POT1
GAR1 (FI) RUVBL1
GAR1 (FI) RUVBL2
POMC (FI) VIPR2
POMC (FI) SRD5A1
GAR1 (FI) WRAP53
GAR1 (FI) PPP6C
POMC (FI) PTGER2
POMC (FI) TSHR
POMC (FI) SRD5A2
POMC (FI) SRD5A3
POMC (FI) SDC3
ADRB1 (FI) NPPA
POMC (FI) STAT3
POMC (FI) USF1
ADRB1 (FI) GNG10
ADRB1 (FI) GNG12
ADRB1 (FI) GNGT2
ADRB1 (FI) GNGT1
ADRB1 (FI) GNAI2
ADRB1 (FI) GNAI1
ADRB1 (FI) VIP
ADRB1 (FI) GNAI3
ADRB1 (FI) CGA
ADRB1 (FI) ADRB2
ADRB1 (FI) GIP
ADRB1 (FI) GCG
ADRB1 (FI) GNG8
ADRB1 (FI) GNG7
ADRB1 (FI) ADRB3
ADRB1 (FI) FSHB
ADRB1 (FI) GNG3
ADRB1 (FI) GNG2
ADRB1 (FI) GNG5
ADRB1 (FI) GNG4
ADRB1 (FI) GNAL
ADRB1 (FI) GRK7
ADRB1 (FI) GNB1
ADRB1 (FI) GNAS
ADRB1 (FI) GRK4
ADRB1 (FI) GRK1
ADRB1 (FI) GRK6
ADRB1 (FI) GRK5
ADRB1 (FI) TSHB
ADRB1 (FI) POMC
ADRB1 (FI) ARRB1
ADRB1 (FI) ARRB2
RAB3GAP2 (FI) VAMP2
RAB3GAP2 (FI) STX1A
RAB3GAP2 (FI) STXBP1
RAB3GAP2 (FI) RAB6A
RAB3GAP2 (FI) SNAP25
RAB3GAP1 (FI) RAB6A
RAB3GAP2 (FI) UNC13B
RAB3GAP2 (FI) RIMS1
PCDHA7 (FI) PCDHAC2
PCDHA7 (FI) PCDHB12
RAB3GAP1 (FI) RAB3GAP2
PCDHA7 (FI) PCDHAC1
PCDHA7 (FI) PCDHB15
PCDHA7 (FI) PCDHB16
PCDHA7 (FI) PCDHB13
PCDHA7 (FI) PCDHB14
PCDHA7 (FI) PCDHGA5
PCDHA7 (FI) PCDHGA6
PCDHA7 (FI) PCDHB10
PCDHA7 (FI) PCDHB11
PCDHA7 (FI) PCDHGA1
PCDHA7 (FI) PCDHGA2
PCDHA7 (FI) PCDHGA7
PCDHA7 (FI) PCDHGA8
PCDHA7 (FI) PCDHGC4
PCDHA7 (FI) PCDHGC5
PCDHA7 (FI) PCDHGA3
PCDHA7 (FI) PCDHGC3
PCDHA7 (FI) PCDHGB1
PCDHA7 (FI) PCDHGB2
PCDHA7 (FI) PCDHGB6
PCDHA7 (FI) PCDHGB7
PCDHA7 (FI) PCDHB7
PCDHA7 (FI) PCDHB2
PCDHA7 (FI) PCDHGB4
PCDHA7 (FI) PCDHB8
PCDHA7 (FI) PCDHB5
PCDHA7 (FI) PCDHB4
PCDHA7 (FI) PCDHB1
PCDHA7 (FI) PCDHB6
PCDHA7 (FI) PCDHA8
PCDHA7 (FI) PCDHGA11
PCDHA7 (FI) PCDHB3
PCDHA7 (FI) PCDHA9
PCDHA6 (FI) PCDHA9
PCDHA6 (FI) PCDHA7
PCDHA7 (FI) PCDHGA10
PCDHA7 (FI) PCDHGA12
PCDHA6 (FI) PCDHB7
PCDHA6 (FI) PCDHB8
PCDHA6 (FI) PCDHA8
PCDHA6 (FI) PCDHB6
PCDHA6 (FI) PCDHB4
PCDHA6 (FI) PCDHB5
PCDHA6 (FI) PCDHB2
PCDHA6 (FI) PCDHB3
PCDHA6 (FI) PCDHGC4
PCDHA6 (FI) PCDHGC3
PCDHA6 (FI) PCDHB1
PCDHA6 (FI) PCDHGC5
PCDHA6 (FI) PCDHGB6
PCDHA6 (FI) PCDHGB2
PCDHA6 (FI) PCDHGB7
PCDHA6 (FI) PCDHGB4
PCDHA6 (FI) PCDHGA6
PCDHA6 (FI) PCDHGA8
PCDHA6 (FI) PCDHGB1
PCDHA6 (FI) PCDHGA7
PCDHA6 (FI) PCDHGA5
PCDHA6 (FI) PCDHGA1
PCDHA6 (FI) PCDHGA3
PCDHA6 (FI) PCDHGA2
PCDHA6 (FI) PCDHB14
PCDHA6 (FI) PCDHB13
PCDHA6 (FI) PCDHAC2
PCDHA6 (FI) PCDHAC1
PCDHA6 (FI) PCDHB10
PCDHA6 (FI) PCDHB12
PCDHA6 (FI) PCDHB16
PCDHA6 (FI) PCDHB15
PCDHA6 (FI) PCDHGA12
PCDHA6 (FI) PCDHGA10
PCDHA6 (FI) PCDHB11
PCDHA6 (FI) PCDHGA11
PCDHA5 (FI) PCDHGA11
PCDHA5 (FI) PCDHGA2
PCDHA5 (FI) PCDHGA12
PCDHA5 (FI) PCDHGA10
PCDHA5 (FI) PCDHGA6
PCDHA5 (FI) PCDHGA5
PCDHA5 (FI) PCDHGA1
PCDHA5 (FI) PCDHGA3
PCDHA5 (FI) PCDHGB1
PCDHA5 (FI) PCDHGB2
PCDHA5 (FI) PCDHGA8
PCDHA5 (FI) PCDHGA7
PCDHA5 (FI) PCDHGB6
PCDHA5 (FI) PCDHGC4
PCDHA5 (FI) PCDHGB4
PCDHA5 (FI) PCDHGB7
PCDHA5 (FI) PCDHB11
PCDHA5 (FI) PCDHB10
PCDHA5 (FI) PCDHGC3
PCDHA5 (FI) PCDHGC5
PCDHA5 (FI) PCDHB15
PCDHA5 (FI) PCDHB14
PCDHA5 (FI) PCDHB13
PCDHA5 (FI) PCDHB12
PCDHA5 (FI) PCDHAC1
PCDHA5 (FI) PCDHA9
PCDHA5 (FI) PCDHB16
PCDHA5 (FI) PCDHAC2
PCDHA5 (FI) PCDHA6
PCDHA5 (FI) PCDHB6
PCDHA5 (FI) PCDHA8
PCDHA5 (FI) PCDHA7
PCDHA5 (FI) PCDHB7
PCDHA5 (FI) PCDHB2
PCDHA5 (FI) PCDHB5
PCDHA5 (FI) PCDHB8
PCDHA5 (FI) PCDHB3
DCTN2 (FI) PGR
PCDHA5 (FI) PCDHB1
PCDHA5 (FI) PCDHB4
DCTN2 (FI) TMED3
DCTN2 (FI) TMED7
DCTN2 (FI) MAPRE1
DCTN2 (FI) TMED2
DCTN2 (FI) INS
DCTN2 (FI) NEDD1
DCTN2 (FI) TMED9
DCTN2 (FI) MARK4
DCTN2 (FI) YKT6
DCTN2 (FI) HAP1
DCTN2 (FI) HMMR
DCTN2 (FI) PRKAR2B
DCTN2 (FI) KIF4A
DCTN2 (FI) KIF4B
DCTN2 (FI) NUMA1
DCTN2 (FI) KIF5A
DCTN2 (FI) KIF3C
DCTN2 (FI) KIF2A
DCTN2 (FI) KIF3B
DCTN2 (FI) KIF3A
DCTN2 (FI) KIF23
DCTN2 (FI) KIF22
DCTN2 (FI) KIF2C
DCTN2 (FI) KIF2B
DCTN2 (FI) KIF15
DCTN2 (FI) DNAL1
DCTN2 (FI) KIF24
DCTN2 (FI) KIF11
DCTN2 (FI) DNAH1
DCTN2 (FI) DNAH3
DCTN2 (FI) DNAL4
DCTN2 (FI) DNAH2
DCTN2 (FI) DNAH8
DCTN2 (FI) DNAH7
DCTN2 (FI) DNAH6
DCTN2 (FI) DNAH5
DCTN2 (FI) DNAI2
DCTN2 (FI) FBF1
DCTN2 (FI) DNAH9
DCTN2 (FI) DNAI1
DCTN2 (FI) DYNLRB2
DCTN2 (FI) GOLGA2
DCTN2 (FI) IQCB1
DCTN2 (FI) DYNLRB1
DCTN2 (FI) RPGRIP1L
DCTN2 (FI) SDCCAG8
DCTN2 (FI) GOLGB1
DCTN2 (FI) OSBPL1A
DCTN2 (FI) RAB6A
DCTN2 (FI) RAB7A
DCTN2 (FI) RAB18
DCTN2 (FI) RAB1B
DCTN2 (FI) PTGES3
DCTN2 (FI) TMED10
DCTN2 (FI) RAB8A
DCTN2 (FI) TMEM67
DCTN2 (FI) HSP90AB1
DCTN2 (FI) HSP90AA1
DCTN2 (FI) USO1
DCTN2 (FI) PPP2R1A
DCTN2 (FI) NR3C1
DCTN2 (FI) TPX2
DCTN2 (FI) SCLT1
DCTN2 (FI) NR3C2
DCTN2 (FI) TUBA4A
DCTN2 (FI) TUBB2B
DCTN2 (FI) TUBA3E
DCTN2 (FI) TUBA3D
DCTN2 (FI) TUBA1C
DCTN2 (FI) TUBA1B
DCTN2 (FI) TUBB2A
DCTN2 (FI) TUBAL3
DCTN2 (FI) DYNLL2
DCTN2 (FI) DYNLL1
DCTN2 (FI) TUBA1A
DCTN2 (FI) TUBB
DCTN2 (FI) SFI1
DCTN2 (FI) SSNA1
DCTN2 (FI) DYNLT3
DCTN2 (FI) DYNLT1
DCTN2 (FI) NPHP1
DCTN2 (FI) NPHP4
DCTN2 (FI) SOD1
DCTN2 (FI) SPTB
DCTN2 (FI) DNAH17
DCTN2 (FI) DNAH10
DCTN2 (FI) RILP
DCTN2 (FI) DNAH14
DCTN2 (FI) DNALI1
DCTN2 (FI) TCTN2
DCTN2 (FI) DNAH11
DCTN2 (FI) DNAH12
DCTN2 (FI) FOLR1
DCTN2 (FI) PRKACA
DCTN2 (FI) TCTN1
DCTN2 (FI) TCTN3
DCTN2 (FI) KDELR1
DCTN2 (FI) SPTA1
DCTN2 (FI) PLK4
DCTN2 (FI) PLK1
DCTN2 (FI) TUBB6
DCTN2 (FI) TUBB8
DCTN2 (FI) TUBG2
DCTN2 (FI) TUBG1
DCTN2 (FI) TUBA8
DCTN2 (FI) GORASP1
DCTN2 (FI) TUBB1
DCTN2 (FI) TUBB3
DCTN2 (FI) PCM1
DCTN2 (FI) PCNT
DCTN2 (FI) TTBK2
DCTN2 (FI) RACGAP1
DCTN2 (FI) TUBGCP2
DCTN2 (FI) TUBGCP4
DCTN2 (FI) RAB3GAP2
DCTN2 (FI) RAB3GAP1
DCTN2 (FI) TUBGCP5
DCTN2 (FI) YWHAG
DCTN2 (FI) TUBGCP3
DCTN2 (FI) TUBGCP6
DCTN2 (FI) DYNC1LI1
DCTN2 (FI) ODF2
DCTN2 (FI) YWHAE
DCTN2 (FI) DYNC1LI2
DCTN2 (FI) NINL
DCTN2 (FI) NME7
DCTN2 (FI) OFD1
DCTN2 (FI) NEK2
DCTN2 (FI) HLA-DRA
DCTN2 (FI) DCTN5
DCTN2 (FI) NUF2
DCTN2 (FI) KIFAP3
DCTN2 (FI) DCTN4
DCTN2 (FI) SPTBN5
DCTN2 (FI) DCTN6
DCTN2 (FI) DCTN3
DCTN2 (FI) SPTBN2
DCTN2 (FI) DYNC2LI1
DCTN2 (FI) SPTBN4
DCTN2 (FI) SPTBN1
DCTN2 (FI) KIF18A
DCTN2 (FI) SPTAN1
DCTN2 (FI) NDE1
DCTN2 (FI) KIF26A
DCTN2 (FI) HLA-DQB1
DCTN2 (FI) HLA-DQA2
DCTN2 (FI) MKS1
DCTN2 (FI) HLA-DQB2
DCTN2 (FI) HLA-DPA1
DCTN2 (FI) HAUS6
DCTN2 (FI) HLA-DQA1
DCTN2 (FI) HLA-DPB1
DCTN2 (FI) HAUS3
DCTN2 (FI) HAUS2
DCTN2 (FI) HAUS5
DCTN2 (FI) HAUS4
DCTN2 (FI) HAUS7
DCTN2 (FI) HLA-DRB1
DCTN2 (FI) HAUS1
DCTN2 (FI) HAUS8
DCTN2 (FI) GALNT2
DCTN2 (FI) GALNT1
DCTN2 (FI) HLA-DRB5
DCTN2 (FI) FKBP4
DCTN2 (FI) KLC2
DCTN2 (FI) KLC1
DCTN2 (FI) RAB3IP
DCTN2 (FI) RAB11A
DCTN2 (FI) TMEM216
DCTN2 (FI) DYNC1H1
DCTN2 (FI) DYNC2H1
DCTN2 (FI) TMEM115
DCTN2 (FI) PAFAH1B1
PCDHA4 (FI) PCDHGA12
DCTN2 (FI) DYNC1I1
DCTN2 (FI) DYNC1I2
PCDHA4 (FI) PCDHGA5
PCDHA4 (FI) PCDHGA7
PCDHA4 (FI) PCDHGA11
PCDHA4 (FI) PCDHGA10
PCDHA4 (FI) PCDHGA3
PCDHA4 (FI) PCDHGA2
PCDHA4 (FI) PCDHGA6
PCDHA4 (FI) PCDHGA1
PCDHA4 (FI) PCDHGB7
PCDHA4 (FI) PCDHGB2
PCDHA4 (FI) PCDHGA8
PCDHA4 (FI) PCDHGB6
PCDHA4 (FI) PCDHGC3
PCDHA4 (FI) PCDHGC5
PCDHA4 (FI) PCDHGB1
PCDHA4 (FI) PCDHGB4
PCDHA4 (FI) PCDHAC1
PCDHA4 (FI) PCDHB13
PCDHA4 (FI) PCDHGC4
PCDHA4 (FI) PCDHAC2
PCDHA4 (FI) PCDHB12
PCDHA4 (FI) PCDHB10
PCDHA4 (FI) PCDHB14
PCDHA4 (FI) PCDHB11
PCDHA4 (FI) PCDHA9
PCDHA4 (FI) PCDHA8
PCDHA4 (FI) PCDHB15
PCDHA4 (FI) PCDHB16
PCDHA4 (FI) PCDHA5
PCDHA4 (FI) PCDHB8
